protein_id	id_type
OO60_RS14205	Not in NCBI
OO60_RS14210	Not in NCBI
OO60_RS14215	Not in NCBI
OO60_RS14220	Not in NCBI
OO60_RS14225	Not in NCBI
OO60_RS14230	Not in NCBI
OO60_RS14235	Not in NCBI
OO60_RS14240	Not in NCBI
D581_RS0125465	Not in NCBI
D581_RS01000000137710	Not in NCBI
D581_RS0125475	Not in NCBI
D581_RS0125480	Not in NCBI
D581_RS0125485	Not in NCBI
D581_RS01000000137715	Not in NCBI
D581_RS0125495	Not in NCBI
D581_RS01000000137720	Not in NCBI
D581_RS01000000137725	Not in NCBI
D581_RS0125510	Not in NCBI
D581_RS0125515	Not in NCBI
D581_RS0125520	Not in NCBI
D581_RS01000000137730	Not in NCBI
D581_RS0125530	Not in NCBI
D581_RS01000000137735	Not in NCBI
D581_RS0125540	Not in NCBI
D581_RS0125545	Not in NCBI
D581_RS0125550	Not in NCBI
D581_RS0125555	Not in NCBI
D581_RS0125560	Not in NCBI
D581_RS0125565	Not in NCBI
D581_RS0125570	Not in NCBI
D581_RS01000000137740	Not in NCBI
D581_RS0125580	Not in NCBI
D581_RS0125585	Not in NCBI
D581_RS0125590	Not in NCBI
D581_RS0125595	Not in NCBI
D581_RS0125600	Not in NCBI
AMYAL_RS0139360	Not in NCBI
AMYAL_RS0139365	Not in NCBI
AMYAL_RS0139370	Not in NCBI
AMYAL_RS0139375	Not in NCBI
AMYAL_RS0139380	Not in NCBI
AMYAL_RS0139385	Not in NCBI
AMYAL_RS0139390	Not in NCBI
AMYAL_RS0139395	Not in NCBI
AMYAL_RS0139400	Not in NCBI
AMYAL_RS0139405	Not in NCBI
AMYAL_RS0139410	Not in NCBI
AMYAL_RS47345	Not in NCBI
AMYAL_RS0139420	Not in NCBI
AMYAL_RS0139425	Not in NCBI
AMYAL_RS47350	Not in NCBI
AMYAL_RS47355	Not in NCBI
AMYAL_RS0139440	Not in NCBI
AMYAL_RS0139445	Not in NCBI
AMYAL_RS47360	Not in NCBI
AMYAL_RS49685	Not in NCBI
AMYAL_RS0139460	Not in NCBI
AMYAL_RS0139465	Not in NCBI
AMYAL_RS0139470	Not in NCBI
AMYAL_RS0139475	Not in NCBI
AMYAL_RS0139480	Not in NCBI
AMYAL_RS0139485	Not in NCBI
AMYAL_RS47370	Not in NCBI
AMYAL_RS0139495	Not in NCBI
AMYAL_RS0139500	Not in NCBI
AMYAL_RS0139505	Not in NCBI
AMYAL_RS48135	Not in NCBI
AMYAL_RS0139515	Not in NCBI
AMYAL_RS47380	Not in NCBI
AMYAL_RS0139525	Not in NCBI
AMYAL_RS0139530	Not in NCBI
AMYAL_RS0139535	Not in NCBI
AMYAL_RS0139540	Not in NCBI
AMYAL_RS0139545	Not in NCBI
AMYAL_RS0139550	Not in NCBI
AMYAL_RS0139555	Not in NCBI
AMYAL_RS0139560	Not in NCBI
AMYAL_RS48140	Not in NCBI
AMYAL_RS0139570	Not in NCBI
AMYAL_RS0139575	Not in NCBI
AMYAL_RS0139580	Not in NCBI
AMYAL_RS0139585	Not in NCBI
AMYAL_RS0139590	Not in NCBI
AMYAL_RS0139595	Not in NCBI
AMYAL_RS50235	Not in NCBI
AMYAL_RS0139605	Not in NCBI
AMYAL_RS0139610	Not in NCBI
AMYAL_RS0139615	Not in NCBI
AMYAL_RS0139620	Not in NCBI
AMYAL_RS0139625	Not in NCBI
AMYAL_RS0139630	Not in NCBI
AMYAL_RS0139635	Not in NCBI
AMYAL_RS0139640	Not in NCBI
AMYAL_RS0139645	Not in NCBI
AMYAL_RS0139650	Not in NCBI
AMYAL_RS0139655	Not in NCBI
AMYAL_RS47395	Not in NCBI
AMYAL_RS0139665	Not in NCBI
AMYAL_RS0139670	Not in NCBI
AMYAL_RS0139675	Not in NCBI
AMYAL_RS0139680	Not in NCBI
AMYAL_RS0139685	Not in NCBI
AMYAL_RS50915	Not in NCBI
AMYAL_RS0139695	Not in NCBI
AMYAL_RS0139700	Not in NCBI
STAFG_RS30595	Not in NCBI
STAFG_RS30600	Not in NCBI
STAFG_RS30605	Not in NCBI
STAFG_RS30610	Not in NCBI
STAFG_RS30615	Not in NCBI
STAFG_RS30620	Not in NCBI
STAFG_RS30625	Not in NCBI
STAFG_RS30630	Not in NCBI
STAFG_RS30635	Not in NCBI
STAFG_RS30640	Not in NCBI
STAFG_RS30645	Not in NCBI
STAFG_RS30650	Not in NCBI
STAFG_RS30655	Not in NCBI
STAFG_RS30660	Not in NCBI
STAFG_RS30665	Not in NCBI
STAFG_RS30670	Not in NCBI
STAFG_RS56080	Not in NCBI
STAFG_RS56085	Not in NCBI
STAFG_RS30680	Not in NCBI
STAFG_RS30685	Not in NCBI
STAFG_RS30690	Not in NCBI
STAFG_RS30695	Not in NCBI
STAFG_RS30700	Not in NCBI
STAFG_RS30705	Not in NCBI
STAFG_RS30710	Not in NCBI
STAFG_RS54195	Not in NCBI
STAFG_RS48165	Not in NCBI
STAFG_RS30725	Not in NCBI
STAFG_RS30730	Not in NCBI
AQI70_RS14560	Not in NCBI
AQI70_RS14565	Not in NCBI
AQI70_RS14570	Not in NCBI
AQI70_RS37415	Not in NCBI
AQI70_RS14580	Not in NCBI
AQI70_RS14585	Not in NCBI
AQI70_RS14590	Not in NCBI
AQI70_RS14595	Not in NCBI
AQI70_RS14600	Not in NCBI
AQI70_RS38515	Not in NCBI
AQI70_RS14605	Not in NCBI
OK006_RS36460	Not in NCBI
OK006_RS36465	Not in NCBI
OK006_RS36470	Not in NCBI
OK006_RS36475	Not in NCBI
OK006_RS36480	Not in NCBI
OK006_RS36485	Not in NCBI
OK006_RS36490	Not in NCBI
OK006_RS36495	Not in NCBI
OK006_RS36500	Not in NCBI
OK006_RS36505	Not in NCBI
OK006_RS36510	Not in NCBI
OK006_RS36515	Not in NCBI
OK006_RS36520	Not in NCBI
OK006_RS36525	Not in NCBI
OK006_RS36530	Not in NCBI
OK006_RS36535	Not in NCBI
OK006_RS36540	Not in NCBI
OK006_RS36545	Not in NCBI
OK006_RS36550	Not in NCBI
OK006_RS36555	Not in NCBI
OK006_RS36560	Not in NCBI
OK006_RS36565	Not in NCBI
OK006_RS36570	Not in NCBI
OK006_RS58490	Not in NCBI
OK006_RS58495	Not in NCBI
OK006_RS36585	Not in NCBI
OK006_RS36590	Not in NCBI
OK006_RS36595	Not in NCBI
OK006_RS36600	Not in NCBI
OK006_RS36605	Not in NCBI
OK006_RS36610	Not in NCBI
BIU87_RS24165	Not in NCBI
BIU87_RS24170	Not in NCBI
BIU87_RS24175	Not in NCBI
BIU87_RS24180	Not in NCBI
BIU87_RS24185	Not in NCBI
BIU87_RS24190	Not in NCBI
BIU87_RS24195	Not in NCBI
BIU87_RS24200	Not in NCBI
BIU87_RS24205	Not in NCBI
BIU87_RS24210	Not in NCBI
BIU87_RS24215	Not in NCBI
BIU87_RS24220	Not in NCBI
BIU87_RS24225	Not in NCBI
BIU87_RS24230	Not in NCBI
ctg4_1	Not in NCBI
ctg4_2	Not in NCBI
ctg4_3	Not in NCBI
ctg4_4	Not in NCBI
ctg4_5	Not in NCBI
SCAT_RS09940	Not in NCBI
SCAT_RS37905	Not in NCBI
SCAT_RS09950	Not in NCBI
SCAT_RS09955	Not in NCBI
SCAT_RS09960	Not in NCBI
SCAT_RS09965	Not in NCBI
DAC74128.1	GenBank
DAC74129.1	GenBank
DAC74131.1	GenBank
DAC74130.1	GenBank
DAC74132.1	GenBank
DAC74133.1	GenBank
DAC74134.1	GenBank
DAC74135.1	GenBank
DAC74136.1	GenBank
DAC74137.1	GenBank
DAC74138.1	GenBank
DAC74139.1	GenBank
DAC74140.1	GenBank
DAC74141.1	GenBank
DAC74150.1	GenBank
DAC74142.1	GenBank
DAC74143.1	GenBank
DAC74144.1	GenBank
DAC74145.1	GenBank
DAC74146.1	GenBank
DAC74147.1	GenBank
DAC74148.1	GenBank
DAC74149.1	GenBank
plu2407	Not in NCBI
plu2408	Not in NCBI
plu2409	Not in NCBI
plu2410	Not in NCBI
plu2411	Not in NCBI
AMIS_50340	Not in NCBI
AMIS_50350	Not in NCBI
AMIS_50360	Not in NCBI
AMIS_50370	Not in NCBI
AMIS_50380	Not in NCBI
AMIS_50390	Not in NCBI
AMIS_50400	Not in NCBI
AMIS_50410	Not in NCBI
AMIS_50420	Not in NCBI
AMIS_50430	Not in NCBI
AMIS_50440	Not in NCBI
AMIS_50450	Not in NCBI
AMIS_50460	Not in NCBI
AMIS_50470	Not in NCBI
AMIS_50480	Not in NCBI
AMIS_50490	Not in NCBI
AMIS_50500	Not in NCBI
AMIS_50510	Not in NCBI
AMIS_50520	Not in NCBI
AMIS_50530	Not in NCBI
AMIS_50540	Not in NCBI
AMIS_50550	Not in NCBI
AMIS_50560	Not in NCBI
AMIS_50570	Not in NCBI
AMIS_50580	Not in NCBI
AMIS_50590	Not in NCBI
AMIS_50600	Not in NCBI
AMIS_50610	Not in NCBI
AMIS_50620	Not in NCBI
AMIS_50630	Not in NCBI
AMIS_50640	Not in NCBI
AMIS_50650	Not in NCBI
AMIS_50660	Not in NCBI
AMIS_50670	Not in NCBI
AMIS_50680	Not in NCBI
AMIS_50690	Not in NCBI
AMIS_50700	Not in NCBI
AMIS_50710	Not in NCBI
AMIS_50720	Not in NCBI
AZY92014.1	GenBank
AZY92016.1	GenBank
AZY92017.1	GenBank
AZY92004.1	GenBank
AZY91991.1	GenBank
AZY91990.1	GenBank
AZY92003.1	GenBank
AZY92001.1	GenBank
AZY92005.1	GenBank
AZY92000.1	GenBank
AZY91995.1	GenBank
AZY91987.1	GenBank
AZY91989.1	GenBank
AZY91993.1	GenBank
AZY91994.1	GenBank
AZY92020.1	GenBank
AZY91992.1	GenBank
AZY92010.1	GenBank
AZY91998.1	GenBank
AZY92022.1	GenBank
AZY91999.1	GenBank
AZY92011.1	GenBank
AZY92007.1	GenBank
AZY92008.1	GenBank
AZY91988.1	GenBank
AZY92015.1	GenBank
AZY92021.1	GenBank
AZY92002.1	GenBank
AZY92012.1	GenBank
AZY91997.1	GenBank
AZY92013.1	GenBank
AZY92019.1	GenBank
AZY92009.1	GenBank
AZY92018.1	GenBank
AZY91996.1	GenBank
AZY92006.1	GenBank
AXG22400.1	GenBank
AXG22401.1	GenBank
AXG22402.1	GenBank
AXG22403.1	GenBank
AXG22404.1	GenBank
AXG22405.1	GenBank
AXG22406.1	GenBank
AXG22407.1	GenBank
AXG22408.1	GenBank
AXG22409.1	GenBank
AXG22410.1	GenBank
AXG22411.1	GenBank
AXG22412.1	GenBank
AXG22413.1	GenBank
AXG22414.1	GenBank
AXG22415.1	GenBank
AXG22416.1	GenBank
AXG22417.1	GenBank
AXG22418.1	GenBank
AXG22419.1	GenBank
AXG22420.1	GenBank
AXG22421.1	GenBank
AXG22422.1	GenBank
AXG22423.1	GenBank
AXG22424.1	GenBank
AXG22425.1	GenBank
QDA77028.1	GenBank
QDA77029.1	GenBank
QDA77030.1	GenBank
QDA77031.1	GenBank
QDA77032.1	GenBank
QDA77033.1	GenBank
QDA77034.1	GenBank
QDA77035.1	GenBank
QDA77036.1	GenBank
QDA77037.1	GenBank
QDA77038.1	GenBank
QDA77039.1	GenBank
QDA77040.1	GenBank
QDA77041.1	GenBank
QDA77042.1	GenBank
QDA77043.1	GenBank
QDA77044.1	GenBank
QDA77045.1	GenBank
QDA77046.1	GenBank
QDA77047.1	GenBank
QDA77048.1	GenBank
QDA77049.1	GenBank
QDA77050.1	GenBank
QDA77051.1	GenBank
QDA77052.1	GenBank
QDA77053.1	GenBank
QDA77054.1	GenBank
QDA77055.1	GenBank
QDA77056.1	GenBank
QDA77057.1	GenBank
QDA77058.1	GenBank
QDA77059.1	GenBank
QDA77060.1	GenBank
QDA77061.1	GenBank
QDA77062.1	GenBank
QDA77063.1	GenBank
QDA77064.1	GenBank
QDA77065.1	GenBank
QDA77066.1	GenBank
QDA77067.1	GenBank
QDA77068.1	GenBank
QDG00807.1	GenBank
QDG00808.1	GenBank
QDG00809.1	GenBank
QDG00810.1	GenBank
QDG00811.1	GenBank
QDG00812.1	GenBank
QDG00813.1	GenBank
QDG00814.1	GenBank
QDG00815.1	GenBank
QDG00816.1	GenBank
QDG00817.1	GenBank
QDG00818.1	GenBank
QDG00819.1	GenBank
QDG00820.1	GenBank
QDG00821.1	GenBank
QDG00822.1	GenBank
QDG00823.1	GenBank
QDG00824.1	GenBank
QDG00825.1	GenBank
QDG00826.1	GenBank
QDG00827.1	GenBank
QDG00828.1	GenBank
QDG00829.1	GenBank
QDG00830.1	GenBank
QDG00831.1	GenBank
QDG00832.1	GenBank
QDG00833.1	GenBank
QDG00834.1	GenBank
QDG00835.1	GenBank
KSE_70630	Not in NCBI
KSE_70640	Not in NCBI
KSE_70650	Not in NCBI
KSE_70660	Not in NCBI
KSE_70670	Not in NCBI
DV517_01290	Not in NCBI
DV517_01300	Not in NCBI
DV517_01310	Not in NCBI
DV517_01320	Not in NCBI
DV517_01330	Not in NCBI
DV517_01340	Not in NCBI
DV517_01350	Not in NCBI
DV517_01360	Not in NCBI
DV517_01370	Not in NCBI
DV517_01380	Not in NCBI
DV517_01390	Not in NCBI
DV517_01400	Not in NCBI
DV517_01410	Not in NCBI
DV517_01420	Not in NCBI
DV517_01430	Not in NCBI
SAM23877_RS26565	Not in NCBI
SAM23877_RS26570	Not in NCBI
SAM23877_RS26575	Not in NCBI
SAM23877_RS26580	Not in NCBI
SAM23877_RS26585	Not in NCBI
SAM23877_RS26590	Not in NCBI
SAM23877_RS26595	Not in NCBI
SAM23877_RS26600	Not in NCBI
SAM23877_RS26605	Not in NCBI
SAM23877_RS26610	Not in NCBI
SAM23877_RS26615	Not in NCBI
SAM23877_RS26620	Not in NCBI
SAM23877_RS26625	Not in NCBI
SAM23877_RS26630	Not in NCBI
SAM23877_RS26635	Not in NCBI
SAM23877_RS26640	Not in NCBI
SAM23877_RS26645	Not in NCBI
SAM23877_RS26650	Not in NCBI
SAM23877_RS26655	Not in NCBI
SAM23877_RS26660	Not in NCBI
SAM23877_RS26665	Not in NCBI
SAM23877_RS26670	Not in NCBI
SAM23877_RS26675	Not in NCBI
SAM23877_RS26680	Not in NCBI
SAM23877_RS26685	Not in NCBI
SAM23877_RS26690	Not in NCBI
SAM23877_RS26695	Not in NCBI
SAM23877_RS26700	Not in NCBI
SAM23877_RS26705	Not in NCBI
SAM23877_RS26710	Not in NCBI
SAM23877_RS26715	Not in NCBI
SAM23877_RS26720	Not in NCBI
SAM23877_RS41815	Not in NCBI
SAM23877_RS26730	Not in NCBI
SAM23877_RS39245	Not in NCBI
SAM23877_RS37920	Not in NCBI
SAM23877_RS26760	Not in NCBI
SAM23877_RS26765	Not in NCBI
SAM23877_RS26770	Not in NCBI
SAM23877_RS26775	Not in NCBI
SAM23877_RS26780	Not in NCBI
SAM23877_RS26785	Not in NCBI
SAM23877_RS26790	Not in NCBI
SAM23877_RS26795	Not in NCBI
SAM23877_RS26800	Not in NCBI
EW053_28335	Not in NCBI
EW053_28340	Not in NCBI
EW053_28345	Not in NCBI
EW053_28350	Not in NCBI
EW053_28355	Not in NCBI
EW053_28360	Not in NCBI
EW053_28365	Not in NCBI
EW053_28370	Not in NCBI
EW053_28375	Not in NCBI
EW053_28380	Not in NCBI
EW053_28385	Not in NCBI
EW053_28390	Not in NCBI
EW053_28395	Not in NCBI
EW053_28400	Not in NCBI
iliE	Not in NCBI
iliA	Not in NCBI
iliB	Not in NCBI
iliD	Not in NCBI
iliC	Not in NCBI
ctg2_1	Not in NCBI
ctg2_2	Not in NCBI
ctg2_3	Not in NCBI
ctg2_4	Not in NCBI
ctg2_5	Not in NCBI
ctg2_6	Not in NCBI
ctg2_7	Not in NCBI
ctg2_8	Not in NCBI
ctg2_9	Not in NCBI
ctg2_10	Not in NCBI
ctg2_11	Not in NCBI
ctg2_12	Not in NCBI
ctg2_13	Not in NCBI
PA3326	Not in NCBI
PA3327	Not in NCBI
PA3328	Not in NCBI
PA3329	Not in NCBI
PA3330	Not in NCBI
PA3331	Not in NCBI
PA3332	Not in NCBI
PA3333	Not in NCBI
PA3334	Not in NCBI
PA3335	Not in NCBI
PA3336	Not in NCBI
FGK60_03725	Not in NCBI
FGK60_03730	Not in NCBI
FGK60_03735	Not in NCBI
FGK60_03740	Not in NCBI
FGK60_03745	Not in NCBI
FGK60_03750	Not in NCBI
FGK60_03755	Not in NCBI
FGK60_03760	Not in NCBI
FGK60_03765	Not in NCBI
FGK60_03770	Not in NCBI
FGK60_03775	Not in NCBI
FGK60_03780	Not in NCBI
FGK60_03785	Not in NCBI
FGK60_03790	Not in NCBI
FGK60_03795	Not in NCBI
FGK60_03800	Not in NCBI
FGK60_03805	Not in NCBI
FGK60_03810	Not in NCBI
FGK60_03815	Not in NCBI
FGK60_03820	Not in NCBI
FGK60_03825	Not in NCBI
FGK60_03830	Not in NCBI
FGK60_03835	Not in NCBI
FGK60_03840	Not in NCBI
FGK60_03845	Not in NCBI
FGK60_03850	Not in NCBI
FGK60_03855	Not in NCBI
FGK60_03860	Not in NCBI
FGK60_03865	Not in NCBI
FGK60_03870	Not in NCBI
AVW82896.1	GenBank
AVW82897.1	GenBank
AVW82898.1	GenBank
AVW82899.1	GenBank
AVW82900.1	GenBank
AVW82901.1	GenBank
AVW82902.1	GenBank
AVW82903.1	GenBank
AVW82904.1	GenBank
AVW82905.1	GenBank
AVW82906.1	GenBank
AVW82907.1	GenBank
AVW82908.1	GenBank
AVW82909.1	GenBank
AVW82910.1	GenBank
AVW82911.1	GenBank
AVW82912.1	GenBank
AVW82913.1	GenBank
AVW82914.1	GenBank
AVW82915.1	GenBank
AVW82916.1	GenBank
AVW82917.1	GenBank
AVW82918.1	GenBank
AVW82919.1	GenBank
AVW82920.1	GenBank
AVW82921.1	GenBank
AVW82922.1	GenBank
AVW82923.1	GenBank
AVW82929.1	GenBank
AVW82930.1	GenBank
AVW82931.1	GenBank
AVW82932.1	GenBank
AVW82933.1	GenBank
AVW82934.1	GenBank
AVW82935.1	GenBank
AVW82936.1	GenBank
AVW82937.1	GenBank
AVW82938.1	GenBank
AVW82939.1	GenBank
AVW82940.1	GenBank
AVW82941.1	GenBank
AVW82942.1	GenBank
AVW82943.1	GenBank
AVW82944.1	GenBank
AVW82945.1	GenBank
AVW82946.1	GenBank
AVW82947.1	GenBank
AVW82948.1	GenBank
AVW82949.1	GenBank
AVW82950.1	GenBank
AVW82951.1	GenBank
AVW82952.1	GenBank
AVW82953.1	GenBank
AVW82954.1	GenBank
AVW82955.1	GenBank
AVW82956.1	GenBank
AVW82957.1	GenBank
AVW82958.1	GenBank
AVW82959.1	GenBank
AVW82960.1	GenBank
QEG98935.1	GenBank
QEG98936.1	GenBank
QEG98937.1	GenBank
QEG98938.1	GenBank
QEG98939.1	GenBank
QEG98940.1	GenBank
QEG98941.1	GenBank
QEG98942.1	GenBank
QEG98943.1	GenBank
QEG98956.1	GenBank
QEG98944.1	GenBank
QEG98945.1	GenBank
QEG98946.1	GenBank
QEG98947.1	GenBank
QEG98948.1	GenBank
QEG98949.1	GenBank
QEG98950.1	GenBank
QEG98951.1	GenBank
QEG98952.1	GenBank
QEG98953.1	GenBank
QEG98954.1	GenBank
QEG98955.1	GenBank
QLH55578.1	GenBank
QLH55579.1	GenBank
QLH55580.1	GenBank
DPH57_09050	Not in NCBI
DPH57_09055	Not in NCBI
DPH57_09060	Not in NCBI
DPH57_09065	Not in NCBI
DPH57_09070	Not in NCBI
DPH57_09075	Not in NCBI
DPH57_09080	Not in NCBI
DPH57_09085	Not in NCBI
DPH57_09090	Not in NCBI
DPH57_09095	Not in NCBI
DPH57_09100	Not in NCBI
DPH57_09105	Not in NCBI
DPH57_09110	Not in NCBI
DPH57_09115	Not in NCBI
DPH57_09120	Not in NCBI
DPH57_09125	Not in NCBI
DPH57_09130	Not in NCBI
DPH57_09135	Not in NCBI
DPH57_09140	Not in NCBI
DPH57_09145	Not in NCBI
DPH57_09150	Not in NCBI
DPH57_09155	Not in NCBI
DPH57_09160	Not in NCBI
DPH57_09165	Not in NCBI
DPH57_09170	Not in NCBI
DPH57_09175	Not in NCBI
DPH57_09180	Not in NCBI
DPH57_09185	Not in NCBI
DPH57_09190	Not in NCBI
DPH57_09195	Not in NCBI
DPH57_09200	Not in NCBI
DPH57_09205	Not in NCBI
FZ103_09765	Not in NCBI
FZ103_09770	Not in NCBI
FZ103_09775	Not in NCBI
FZ103_09780	Not in NCBI
FZ103_09785	Not in NCBI
FZ103_09790	Not in NCBI
FZ103_09795	Not in NCBI
FZ103_09800	Not in NCBI
FZ103_09805	Not in NCBI
FZ103_09810	Not in NCBI
FZ103_09815	Not in NCBI
FZ103_09820	Not in NCBI
FZ103_09825	Not in NCBI
FZ103_09830	Not in NCBI
FZ103_09835	Not in NCBI
FZ103_09840	Not in NCBI
FZ103_09845	Not in NCBI
FZ103_09850	Not in NCBI
FZ103_09855	Not in NCBI
FZ103_09860	Not in NCBI
FZ103_09865	Not in NCBI
FZ103_09870	Not in NCBI
FZ103_09875	Not in NCBI
FZ103_09880	Not in NCBI
FZ103_09885	Not in NCBI
FZ103_09890	Not in NCBI
FZ103_09895	Not in NCBI
FZ103_09900	Not in NCBI
FZ103_09905	Not in NCBI
FZ103_09910	Not in NCBI
FZ103_09915	Not in NCBI
FZ103_09920	Not in NCBI
FZ103_09925	Not in NCBI
FZ103_09930	Not in NCBI
FZ103_09935	Not in NCBI
FZ103_09940	Not in NCBI
FZ103_09945	Not in NCBI
FZ103_09950	Not in NCBI
YC6258_03634	Not in NCBI
YC6258_03635	Not in NCBI
YC6258_03636	Not in NCBI
YC6258_03637	Not in NCBI
YC6258_03638	Not in NCBI
YC6258_03639	Not in NCBI
YC6258_03640	Not in NCBI
YC6258_03641	Not in NCBI
YC6258_03642	Not in NCBI
YC6258_03643	Not in NCBI
YC6258_03644	Not in NCBI
YC6258_03645	Not in NCBI
YC6258_03646	Not in NCBI
YC6258_03647	Not in NCBI
YC6258_03648	Not in NCBI
YC6258_03649	Not in NCBI
YC6258_03650	Not in NCBI
YC6258_03651	Not in NCBI
YC6258_03652	Not in NCBI
YC6258_03653	Not in NCBI
YC6258_03654	Not in NCBI
QHZ32172.1	GenBank
QHZ32173.1	GenBank
QHZ32174.1	GenBank
QHZ32175.1	GenBank
QHZ32176.1	GenBank
QHZ32177.1	GenBank
QHZ32178.1	GenBank
QHZ32179.1	GenBank
QHZ32180.1	GenBank
QHZ32181.1	GenBank
QHZ32182.1	GenBank
QHZ32183.1	GenBank
QHZ32184.1	GenBank
QHZ32185.1	GenBank
RBRH_03984	Not in NCBI
RBRH_04313	Not in NCBI
RBRH_03867	Not in NCBI
RBRH_03865	Not in NCBI
RBRH_03864	Not in NCBI
RBRH_03863	Not in NCBI
NPUN_RS38845	Not in NCBI
NPUN_RS11010	Not in NCBI
NPUN_RS11015	Not in NCBI
NPUN_RS11020	Not in NCBI
NPUN_RS11025	Not in NCBI
NPUN_RS11030	Not in NCBI
QIE07359.1	GenBank
QIE07360.1	GenBank
QIE07361.1	GenBank
QIE07362.1	GenBank
QIE07363.1	GenBank
QIE07364.1	GenBank
QIE07365.1	GenBank
QIE07366.1	GenBank
QIE07367.1	GenBank
QIE07368.1	GenBank
QIE07369.1	GenBank
NAI38-460	Not in NCBI
NAI38-461	Not in NCBI
NAI38-462	Not in NCBI
NAI38-463	Not in NCBI
NAI38-464	Not in NCBI
NAI38-465	Not in NCBI
NAI38-5748	Not in NCBI
NAI38-5749	Not in NCBI
NAI38-5750	Not in NCBI
NAI38-5751	Not in NCBI
QOE83931.1	GenBank
QOE83932.1	GenBank
QOE83933.1	GenBank
QOE83934.1	GenBank
QHW08538.1	GenBank
QHW08540.1	GenBank
QHW08539.1	GenBank
QHW08541.1	GenBank
QHW08542.1	GenBank
QHW08543.1	GenBank
QHW08544.1	GenBank
QHW08545.1	GenBank
QHW08546.1	GenBank
QHW08547.1	GenBank
QHW08548.1	GenBank
QHW08549.1	GenBank
QHW08550.1	GenBank
QHW08551.1	GenBank
QHW08552.1	GenBank
QHW08553.1	GenBank
QHW08554.1	GenBank
QHW08555.1	GenBank
QHW08556.1	GenBank
QHW08557.1	GenBank
QHW08558.1	GenBank
QHW08559.1	GenBank
QHW08560.1	GenBank
QHW08561.1	GenBank
QHW08562.1	GenBank
QHW08563.1	GenBank
QHW08564.1	GenBank
QHW08565.1	GenBank
QHW08566.1	GenBank
QHW08567.1	GenBank
mycH	GenBank
mycG	Not in NCBI
mycF	Not in NCBI
mycE	Not in NCBI
mycK2	Not in NCBI
mycT	Not in NCBI
mycA	GenBank
mycK1	Not in NCBI
mycJ	GenBank
mycI	Not in NCBI
mycB	Not in NCBI
mycD	Not in NCBI
mycS	Not in NCBI
mycR	Not in NCBI
mycQ	Not in NCBI
mycC	Not in NCBI
mycL	Not in NCBI
mycP	Not in NCBI
mycM	Not in NCBI
mycN	Not in NCBI
pelE	Not in NCBI
pelD	Not in NCBI
pelC	Not in NCBI
pelB	Not in NCBI
pelA	Not in NCBI
B900_RS0101610	Not in NCBI
B900_RS0101615	Not in NCBI
B900_RS0101620	Not in NCBI
B900_RS0101625	Not in NCBI
B900_RS0101630	Not in NCBI
B900_RS0101635	Not in NCBI
B900_RS0101640	Not in NCBI
B900_RS0101645	Not in NCBI
B900_RS0101650	Not in NCBI
DAD54482.1	GenBank
DAD54483.1	GenBank
DAD54484.1	GenBank
DAD54485.1	GenBank
DAD54486.1	GenBank
DAD54487.1	GenBank
DAD54488.1	GenBank
DAD54489.1	GenBank
DAD54490.1	GenBank
DAD54491.1	GenBank
DAD54492.1	GenBank
DAD54493.1	GenBank
DAD54494.1	GenBank
DAD54495.1	GenBank
DAD54496.1	GenBank
DAD54497.1	GenBank
Psyr_4293	Not in NCBI
Psyr_4294	Not in NCBI
Psyr_4295	Not in NCBI
Psyr_4296	Not in NCBI
Psyr_4297	Not in NCBI
Psyr_4298	Not in NCBI
Psyr_4299	Not in NCBI
Psyr_4300	Not in NCBI
Psyr_4301	Not in NCBI
Psyr_4302	Not in NCBI
Psyr_4303	Not in NCBI
Psyr_4304	Not in NCBI
Psyr_4305	Not in NCBI
Psyr_4306	Not in NCBI
Psyr_4307	Not in NCBI
Psyr_4308	Not in NCBI
Psyr_4309	Not in NCBI
Psyr_4310	Not in NCBI
Psyr_4311	Not in NCBI
Psyr_4312	Not in NCBI
Psyr_4313	Not in NCBI
Psyr_4314	Not in NCBI
Psyr_4315	Not in NCBI
Psyr_4316	Not in NCBI
Psyr_4317	Not in NCBI
QBG38876.1	GenBank
QBG38877.1	GenBank
QBG38878.1	GenBank
QBG38879.1	GenBank
QBG38880.1	GenBank
QBG38881.1	GenBank
QBG38882.1	GenBank
QBG38883.1	GenBank
QBG38884.1	GenBank
QBG38885.1	GenBank
QBG38886.1	GenBank
QBG38887.1	GenBank
QBG38888.1	GenBank
QBG38889.1	GenBank
QCL09086.1	GenBank
QCL09087.1	GenBank
QCL09088.1	GenBank
QCL09089.1	GenBank
QCL09090.1	GenBank
QCL09091.1	GenBank
QCL09092.1	GenBank
QCL09093.1	GenBank
QCL09094.1	GenBank
QCL09095.1	GenBank
QCL09096.1	GenBank
QCL09097.1	GenBank
QCL09098.1	GenBank
QCL09099.1	GenBank
QCL09100.1	GenBank
QCL09101.1	GenBank
QCL09102.1	GenBank
QCL09103.1	GenBank
QCL09104.1	GenBank
QCL09105.1	GenBank
QCL09106.1	GenBank
QCL09107.1	GenBank
QCL09108.1	GenBank
QCL09109.1	GenBank
QCL09110.1	GenBank
QCL09111.1	GenBank
YIM_29235	Not in NCBI
YIM_29240	Not in NCBI
YIM_29245	Not in NCBI
YIM_29250	Not in NCBI
YIM_29255	Not in NCBI
YIM_29260	Not in NCBI
